nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
CLUBCORP HLDGS INC,CMN,18948M108,3827,266714,SH,DFND,1,266714,0,0,
CLUBCORP HLDGS INC,CMN,18948M108,973,67809,SH,DFND,2,67809,0,0,
CME GROUP INC,CMN,12572Q105,184069,1595744,SH,DFND,1,1594569,0,1175,
CME GROUP INC,CMN,12572Q105,35159,304800,SH,DFND,1,304800,0,0,Put
CME GROUP INC,CMN,12572Q105,88127,764000,SH,DFND,1,764000,0,0,Call
CME GROUP INC,CMN,12572Q105,63536,550809,SH,DFND,2,542518,0,8291,
CME GROUP INC,CMN,12572Q105,1083,9390,SH,DFND,6,9390,0,0,
CMS ENERGY CORP,CMN,125896100,31949,767631,SH,DFND,1,767631,0,0,
CMS ENERGY CORP,CMN,125896100,166,4000,SH,DFND,1,4000,0,0,Call
CMS ENERGY CORP,CMN,125896100,20498,492493,SH,DFND,2,478463,0,14030,
CMS ENERGY CORP,CMN,125896100,386,9283,SH,DFND,6,9283,0,0,
CNA FINL CORP,CMN,126117100,746,17969,SH,DFND,1,17969,0,0,
CNA FINL CORP,CMN,126117100,4011,96645,SH,DFND,2,95934,0,711,
CNH INDL N V,CMN,N20944109,1299,149478,SH,DFND,1,108308,0,41170,
CNH INDL N V,CMN,N20944109,219,25200,SH,DFND,1,25200,0,0,Call
CNH INDL N V,CMN,N20944109,4884,562014,SH,DFND,2,556896,0,5118,
CNH INDL N V,CMN,N20944109,9135,1051260,SH,DFND,3,1051260,0,0,
CNO FINL GROUP INC,CMN,12621E103,8295,433180,SH,DFND,1,433180,0,0,
CNO FINL GROUP INC,CMN,12621E103,180,9400,SH,DFND,1,9400,0,0,Call
CNO FINL GROUP INC,CMN,12621E103,25,1300,SH,DFND,1,1300,0,0,Put
CNO FINL GROUP INC,CMN,12621E103,84905,4433690,SH,DFND,2,4190113,0,243577,
CNOOC LTD,CMN,126132109,527,4252,SH,DFND,1,4122,0,130,
CNOOC LTD,CMN,126132109,25,200,SH,DFND,1,200,0,0,Put
CNOOC LTD,CMN,126132109,6824,55050,SH,DFND,2,55050,0,0,
CNOVA N V,CMN,N20947102,1644,299935,SH,DFND,1,299935,0,0,
CNX COAL RES LP,CMN,12592V100,1402,76832,SH,DFND,1,76832,0,0,
COACH INC,CMN,189754104,24388,696393,SH,DFND,1,696393,0,0,
COACH INC,CMN,189754104,8296,236900,SH,DFND,1,236900,0,0,Put
COACH INC,CMN,189754104,8349,238400,SH,DFND,1,238400,0,0,Call
COACH INC,CMN,189754104,25573,730239,SH,DFND,2,718182,0,12057,
COACH INC,CMN,189754104,327,9343,SH,DFND,3,9343,0,0,
COACH INC,CMN,189754104,366,10465,SH,DFND,6,10465,0,0,
COACH INC,CMN,189754104,228,6497,SH,DFND,7,6497,0,0,
COBALT INTL ENERGY INC,CMN,19075F106,1622,1329666,SH,DFND,1,1329666,0,0,
COBIZ FINANCIAL INC,CMN,190897108,431,25521,SH,DFND,1,25521,0,0,
COBIZ FINANCIAL INC,CMN,190897108,25862,1531210,SH,DFND,2,1440303,0,90907,
COCA COLA BOTTLING CO CONS,CMN,191098102,434,2429,SH,DFND,1,2429,0,0,
COCA COLA CO,CMN,191216100,371166,8952382,SH,DFND,1,8419806,0,532576,
COCA COLA CO,CMN,191216100,136167,3284300,SH,DFND,1,3284300,0,0,Call
COCA COLA CO,CMN,191216100,80781,1948400,SH,DFND,1,1948400,0,0,Put
COCA COLA CO,CMN,191216100,258806,6242303,SH,DFND,2,6099583,0,142720,
COCA COLA CO,CMN,191216100,219,5280,SH,DFND,3,5280,0,0,
COCA COLA CO,CMN,191216100,124,3000,SH,DFND,4,0,0,3000,
COCA COLA CO,CMN,191216100,166,4000,SH,DFND,4,0,0,4000,Call
COCA COLA CO,CMN,191216100,465,11226,SH,DFND,5,6226,0,5000,
COCA COLA CO,CMN,191216100,5807,140058,SH,DFND,6,140058,0,0,
COCA COLA EUROPEAN PARTNERS,CMN,G25839104,118054,3759693,SH,DFND,1,3746303,0,13390,
COCA COLA EUROPEAN PARTNERS,CMN,G25839104,16,500,SH,DFND,1,500,0,0,Call
COCA COLA EUROPEAN PARTNERS,CMN,G25839104,50,1600,SH,DFND,1,1600,0,0,Put
COCA COLA EUROPEAN PARTNERS,CMN,G25839104,47855,1524049,SH,DFND,2,1303562,0,220487,
COCA COLA EUROPEAN PARTNERS,CMN,G25839104,3464,110327,SH,DFND,3,110327,0,0,
COCA COLA EUROPEAN PARTNERS,CMN,G25839104,204,6500,SH,DFND,5,0,0,6500,
COCA COLA FEMSA S A B DE C V,CMN,191241108,2182,34336,SH,DFND,1,34336,0,0,
COCA COLA FEMSA S A B DE C V,CMN,191241108,5401,85000,SH,DFND,1,85000,0,0,Call
COCA COLA FEMSA S A B DE C V,CMN,191241108,299,4700,SH,DFND,1,4700,0,0,Put
CODEXIS INC,CMN,192005106,85,18576,SH,DFND,1,18576,0,0,
COEUR MNG INC,CMN,192108504,3449,379455,SH,DFND,1,379455,0,0,
COEUR MNG INC,CMN,192108504,624,68700,SH,DFND,1,68700,0,0,Put
COEUR MNG INC,CMN,192108504,1943,213800,SH,DFND,1,213800,0,0,Call
COEUR MNG INC,CMN,192108504,111,12203,SH,DFND,2,12203,0,0,
COGENT COMMUNICATIONS HLDGS,CMN,19239V302,4417,106812,SH,DFND,1,106812,0,0,
COGENT COMMUNICATIONS HLDGS,CMN,19239V302,2776,67135,SH,DFND,2,67135,0,0,
COGINT INC,CMN,19241Q101,35,10120,SH,DFND,1,10120,0,0,
COGNEX CORP,CMN,192422103,22881,359648,SH,DFND,1,359648,0,0,
COGNEX CORP,CMN,192422103,6137,96463,SH,DFND,2,95981,0,482,
COGNEX CORP,CMN,192422103,1274,20020,SH,DFND,6,20020,0,0,
COGNIZANT TECHNOLOGY SOLUTIO,CMN,192446102,143773,2565996,SH,DFND,1,2561844,0,4152,
COGNIZANT TECHNOLOGY SOLUTIO,CMN,192446102,23757,424000,SH,DFND,1,424000,0,0,Put
COGNIZANT TECHNOLOGY SOLUTIO,CMN,192446102,20613,367900,SH,DFND,1,367900,0,0,Call
COGNIZANT TECHNOLOGY SOLUTIO,CMN,192446102,105366,1880526,SH,DFND,2,1874069,0,6457,
COGNIZANT TECHNOLOGY SOLUTIO,CMN,192446102,724,12923,SH,DFND,6,12923,0,0,
COHEN & STEERS INC,CMN,19247A100,345,10263,SH,DFND,1,10263,0,0,
COHEN & STEERS INC,CMN,19247A100,395,11747,SH,DFND,2,11747,0,0,
COHEN & STEERS INC,CMN,19247A100,224,6667,SH,DFND,6,6667,0,0,
COHERENT INC,CMN,192479103,6589,47962,SH,DFND,1,47942,0,20,
COHERENT INC,CMN,192479103,541,3941,SH,DFND,2,3941,0,0,
COHERUS BIOSCIENCES INC,CMN,19249H103,1170,41547,SH,DFND,1,41547,0,0,
COHU INC,CMN,192576106,672,48314,SH,DFND,1,48314,0,0,
COHU INC,CMN,192576106,615,44211,SH,DFND,2,44211,0,0,
COLFAX CORP,CMN,194014106,18484,514441,SH,DFND,1,514441,0,0,
COLFAX CORP,CMN,194014106,5808,161652,SH,DFND,2,159530,0,2122,
COLGATE PALMOLIVE CO,CMN,194162103,156970,2398691,SH,DFND,1,2254225,0,144466,
COLGATE PALMOLIVE CO,CMN,194162103,54440,831900,SH,DFND,1,831900,0,0,Put
COLGATE PALMOLIVE CO,CMN,194162103,14200,217000,SH,DFND,1,217000,0,0,Call
COLGATE PALMOLIVE CO,CMN,194162103,130209,1989753,SH,DFND,2,1872544,0,117209,
COLGATE PALMOLIVE CO,CMN,194162103,1385,21162,SH,DFND,3,11735,0,9427,
COLGATE PALMOLIVE CO,CMN,194162103,425,6493,SH,DFND,4,0,0,6493,
COLGATE PALMOLIVE CO,CMN,194162103,1295,19787,SH,DFND,6,19787,0,0,
COLGATE PALMOLIVE CO,CMN,194162103,1422,21725,SH,OTR,"6,2",0,21725,0,
COLLEGIUM PHARMACEUTICAL INC,CMN,19459J104,555,35646,SH,DFND,1,35646,0,0,
COLLIERS INTL GROUP INC,CMN,194693107,344,9363,SH,DFND,1,9363,0,0,
COLLIERS INTL GROUP INC,CMN,194693107,1003,27300,SH,DFND,2,27300,0,0,
COLLIERS INTL GROUP INC,CMN,194693107,338,9193,SH,DFND,3,9193,0,0,
COLONY CAP INC,CNV,19624RAB2,2816,2823000,PRN,DFND,1,2823000,0,0,
COLONY CAP INC,CMN,19624R106,13632,673162,SH,DFND,1,673162,0,0,
COLONY CAP INC,CMN,19624R106,696,34355,SH,DFND,2,34355,0,0,
COLONY STARWOOD HOMES,CMN,19625X102,7965,276452,SH,DFND,1,276452,0,0,
COLONY STARWOOD HOMES,CMN,19625X102,2230,77400,SH,DFND,1,77400,0,0,Put
COLONY STARWOOD HOMES,CMN,19625X102,2334,81016,SH,DFND,2,81016,0,0,
COLUCID PHARMACEUTICALS INC,CMN,19716T101,597,16404,SH,DFND,1,16404,0,0,
COLUMBIA BKG SYS INC,CMN,197236102,6740,150847,SH,DFND,1,150847,0,0,
COLUMBIA BKG SYS INC,CMN,197236102,80338,1798076,SH,DFND,2,1691773,0,106303,
COLUMBIA BKG SYS INC,CMN,197236102,287,6434,SH,DFND,6,6434,0,0,
COLUMBIA ETF TR II,CMN,19762B509,674,30419,SH,DFND,1,30419,0,0,
COLUMBIA PIPELINE PARTNERS L,CMN,198281107,46188,2693161,SH,DFND,1,2693161,0,0,
COLUMBIA PPTY TR INC,CMN,198287203,8233,381163,SH,DFND,1,381163,0,0,
COLUMBIA PPTY TR INC,CMN,198287203,135023,6251054,SH,DFND,2,6196179,0,54875,
COLUMBIA PPTY TR INC,CMN,198287203,305,14124,SH,DFND,6,14124,0,0,
COLUMBIA SPORTSWEAR CO,CMN,198516106,3519,60365,SH,DFND,1,53107,0,7258,
COLUMBIA SPORTSWEAR CO,CMN,198516106,32209,552473,SH,DFND,2,523887,0,28586,
COLUMBUS MCKINNON CORP N Y,CMN,199333105,653,24134,SH,DFND,1,24134,0,0,
COLUMBUS MCKINNON CORP N Y,CMN,199333105,417,15405,SH,DFND,6,15405,0,0,
COMCAST CORP NEW,CMN,20030N101,393077,5692644,SH,DFND,1,5499602,0,193042,
COMCAST CORP NEW,CMN,20030N101,84849,1228800,SH,DFND,1,1228800,0,0,Call
COMCAST CORP NEW,CMN,20030N101,166707,2414300,SH,DFND,1,2414300,0,0,Put
COMCAST CORP NEW,CMN,20030N101,566039,8197524,SH,DFND,2,7494456,0,703068,
COMCAST CORP NEW,CMN,20030N101,10710,155100,SH,DFND,2,155100,0,0,Call
COMCAST CORP NEW,CMN,20030N101,373,5402,SH,DFND,5,5402,0,0,
COMCAST CORP NEW,CMN,20030N101,9325,135041,SH,DFND,6,135041,0,0,
COMCAST CORP NEW,CMN,20030N101,1862,26965,SH,OTR,"6,2",0,26965,0,
COMERICA INC,CMN,200340107,179039,2628670,SH,DFND,1,2614544,0,14126,
COMERICA INC,CMN,200340107,40750,598300,SH,DFND,1,598300,0,0,Put
COMERICA INC,CMN,200340107,130792,1920300,SH,DFND,1,1920300,0,0,Call
COMERICA INC,CMN,200340107,15212,223342,SH,DFND,2,222684,0,658,
COMERICA INC,CMN,200340107,312,4580,SH,DFND,6,4580,0,0,
COMFORT SYS USA INC,CMN,199908104,2500,75083,SH,DFND,1,75083,0,0,
COMFORT SYS USA INC,CMN,199908104,10,300,SH,DFND,1,300,0,0,Put
COMFORT SYS USA INC,CMN,199908104,1253,37621,SH,DFND,2,37621,0,0,
COMMERCE BANCSHARES INC,CMN,200525103,66102,1143435,SH,DFND,1,1143435,0,0,
COMMERCE BANCSHARES INC,CMN,200525103,4863,84122,SH,DFND,2,83104,0,1018,
COMMERCE UN BANCSHARES INC,CMN,200828101,283,13144,SH,DFND,1,13144,0,0,
COMMERCEHUB INC,CMN,20084V306,3938,262004,SH,DFND,1,261758,0,246,
COMMERCEHUB INC,CMN,20084V108,2378,158412,SH,DFND,1,158365,0,47,
COMMERCEHUB INC,CMN,20084V108,442,29430,SH,DFND,2,27495,0,1935,
COMMERCEHUB INC,CMN,20084V306,690,45935,SH,DFND,2,43956,0,1979,
COMMERCIAL METALS CO,CMN,201723103,48491,2226392,SH,DFND,1,2226392,0,0,
COMMERCIAL METALS CO,CMN,201723103,12146,557683,SH,DFND,2,557683,0,0,
COMMERCIAL VEH GROUP INC,CMN,202608105,415,74982,SH,DFND,1,74982,0,0,
COMMSCOPE HLDG CO INC,CMN,20337X109,16321,438725,SH,DFND,1,438725,0,0,
COMMSCOPE HLDG CO INC,CMN,20337X109,8757,235400,SH,DFND,1,235400,0,0,Call
COMMSCOPE HLDG CO INC,CMN,20337X109,51904,1395262,SH,DFND,2,1298642,0,96620,
COMMSCOPE HLDG CO INC,CMN,20337X109,2,66,SH,DFND,6,66,0,0,
COMMSCOPE HLDG CO INC,CMN,20337X109,617,16575,SH,OTR,"6,2",0,16575,0,
COMMUNICATIONS SALES&LEAS IN,CMN,20341J104,32265,1269768,SH,DFND,1,1269432,0,336,
COMMUNICATIONS SALES&LEAS IN,CMN,20341J104,1176,46293,SH,DFND,2,45105,0,1188,
COMMUNICATIONS SYS INC,CMN,203900105,105,22636,SH,DFND,1,22636,0,0,
COMMUNITY BANKERS TR CORP,CMN,203612106,131,18099,SH,DFND,1,18099,0,0,
COMMUNITY BK SYS INC,CMN,203607106,9171,148416,SH,DFND,1,148416,0,0,
COMMUNITY BK SYS INC,CMN,203607106,65430,1058908,SH,DFND,2,997383,0,61525,
COMMUNITY BK SYS INC,CMN,203607106,442,7154,SH,DFND,6,7154,0,0,
COMMUNITY HEALTH SYS INC NEW,RTS,203668116,1,165744,SH,DFND,1,165744,0,0,
COMMUNITY HEALTH SYS INC NEW,CMN,203668108,9440,1688677,SH,DFND,1,1687839,0,838,
COMMUNITY HEALTH SYS INC NEW,CMN,203668108,1118,200000,SH,DFND,1,200000,0,0,Call
COMMUNITY HEALTH SYS INC NEW,RTS,203668116,0,40384,SH,DFND,2,40384,0,0,
COMMUNITY HEALTH SYS INC NEW,CMN,203668108,1653,295724,SH,DFND,2,295724,0,0,
COMMUNITY HEALTHCARE TR INC,CMN,20369C106,627,27219,SH,DFND,1,27219,0,0,
COMMUNITY HEALTHCARE TR INC,CMN,20369C106,4474,194271,SH,DFND,2,194271,0,0,
COMMUNITY TR BANCORP INC,CMN,204149108,597,12037,SH,DFND,1,12037,0,0,
COMMVAULT SYSTEMS INC,CMN,204166102,9069,176436,SH,DFND,1,176436,0,0,
COMMVAULT SYSTEMS INC,CMN,204166102,123,2400,SH,DFND,1,2400,0,0,Put
COMMVAULT SYSTEMS INC,CMN,204166102,339,6600,SH,DFND,1,6600,0,0,Call
COMMVAULT SYSTEMS INC,CMN,204166102,47042,915222,SH,DFND,2,866657,0,48565,
COMPANHIA BRASILEIRA DE DIST,CMN,20440T201,284,17144,SH,DFND,1,17144,0,0,
COMPANHIA DE SANEAMENTO BASI,CMN,20441A102,9166,1055995,SH,DFND,1,1055995,0,0,
COMPANHIA DE SANEAMENTO BASI,CMN,20441A102,526,60642,SH,DFND,2,60642,0,0,
COMPANHIA ENERGETICA DE MINA,CMN,204409601,4507,1976687,SH,DFND,1,1976687,0,0,
COMPANHIA ENERGETICA DE MINA,CMN,204409601,125,54686,SH,DFND,2,54686,0,0,
COMPANHIA ENERGETICA DE MINA,CMN,204409601,16721,7333688,SH,DFND,3,7333688,0,0,
COMPANHIA PARANAENSE ENERG C,CMN,20441B407,1532,180615,SH,DFND,1,180615,0,0,
COMPANHIA SIDERURGICA NACION,CMN,20440W105,402,124366,SH,DFND,1,124366,0,0,
COMPANHIA SIDERURGICA NACION,CMN,20440W105,45,13900,SH,DFND,1,13900,0,0,Call
COMPANHIA SIDERURGICA NACION,CMN,20440W105,37,11600,SH,DFND,1,11600,0,0,Put
COMPANHIA SIDERURGICA NACION,CMN,20440W105,122,37731,SH,DFND,2,37731,0,0,
COMPANIA CERVECERIAS UNIDAS,CMN,204429104,1349,64285,SH,DFND,1,64285,0,0,
COMPANIA DE MINAS BUENAVENTU,CMN,204448104,11636,1031584,SH,DFND,1,1031584,0,0,
COMPANIA DE MINAS BUENAVENTU,CMN,204448104,55,4900,SH,DFND,1,4900,0,0,Call
COMPANIA DE MINAS BUENAVENTU,CMN,204448104,10,900,SH,DFND,1,900,0,0,Put
COMPANIA DE MINAS BUENAVENTU,CMN,204448104,638,56576,SH,DFND,2,56576,0,0,
COMPANIA DE MINAS BUENAVENTU,CMN,204448104,284,25155,SH,DFND,3,25155,0,0,
COMPASS DIVERSIFIED HOLDINGS,CMN,20451Q104,1912,106826,SH,DFND,1,106826,0,0,
COMPASS MINERALS INTL INC,CMN,20451N101,6484,82756,SH,DFND,1,82756,0,0,
COMPASS MINERALS INTL INC,CMN,20451N101,1011,12903,SH,DFND,2,12677,0,226,
COMPUGEN LTD,CMN,M25722105,220,43101,SH,DFND,1,43101,0,0,
COMPUTER PROGRAMS & SYS INC,CMN,205306103,1105,46823,SH,DFND,1,46823,0,0,
COMPUTER SCIENCES CORP,CMN,205363104,125435,2110991,SH,DFND,1,2110981,0,10,
COMPUTER SCIENCES CORP,CMN,205363104,67186,1130692,SH,DFND,2,1116564,0,14128,
COMPUTER TASK GROUP INC,CMN,205477102,174,41441,SH,DFND,1,41441,0,0,
COMSCORE INC,CMN,20564W105,10709,339118,SH,DFND,1,339118,0,0,
COMSCORE INC,CMN,20564W105,47,1500,SH,DFND,1,1500,0,0,Call
COMSCORE INC,CMN,20564W105,384,12166,SH,DFND,2,12166,0,0,
COMSTOCK MNG INC,CMN,205750102,7,24718,SH,DFND,1,24718,0,0,
COMTECH TELECOMMUNICATIONS C,CMN,205826209,1535,129500,SH,DFND,1,129500,0,0,
COMTECH TELECOMMUNICATIONS C,CMN,205826209,698,58900,SH,DFND,1,58900,0,0,Call
CONAGRA BRANDS INC,CMN,205887102,38722,979061,SH,DFND,1,972442,0,6619,
CONAGRA BRANDS INC,CMN,205887102,914,23100,SH,DFND,1,23100,0,0,Put
CONAGRA BRANDS INC,CMN,205887102,2567,64900,SH,DFND,1,64900,0,0,Call
CONAGRA BRANDS INC,CMN,205887102,167921,4245797,SH,DFND,2,4052872,0,192925,
CONAGRA BRANDS INC,CMN,205887102,535,13530,SH,DFND,6,13530,0,0,
CONAGRA BRANDS INC,CMN,205887102,1138,28778,SH,OTR,"6,2",0,28778,0,
CONATUS PHARMACEUTICALS INC,CMN,20600T108,331,62736,SH,DFND,1,62736,0,0,
CONCERT PHARMACEUTICALS INC,CMN,206022105,137,13303,SH,DFND,1,13303,0,0,
CONCHO RES INC,CMN,20605P101,134372,1013360,SH,DFND,1,1010459,0,2901,
CONCHO RES INC,CMN,20605P101,5132,38700,SH,DFND,1,38700,0,0,Put
CONCHO RES INC,CMN,20605P101,5092,38400,SH,DFND,1,38400,0,0,Call
CONCHO RES INC,CMN,20605P101,122751,925726,SH,DFND,2,868452,0,57274,
CONCHO RES INC,CMN,20605P101,313,2357,SH,DFND,6,2357,0,0,
CONCHO RES INC,CMN,20605P101,402,3028,SH,OTR,"6,2",0,3028,0,
CONCORDIA INTERNATIONAL CORP,CMN,20653P102,594,280360,SH,DFND,1,280360,0,0,
CONCORDIA INTERNATIONAL CORP,CMN,20653P102,392,185000,SH,DFND,1,185000,0,0,Put
CONCORDIA INTERNATIONAL CORP,CMN,20653P102,193,91045,SH,DFND,3,91045,0,0,
CONE MIDSTREAM PARTNERS LP,CMN,206812109,1053,44694,SH,DFND,1,44694,0,0,
CONE MIDSTREAM PARTNERS LP,CMN,206812109,10392,441260,SH,DFND,2,441260,0,0,
CONFORMIS INC,CMN,20717E101,85,10480,SH,DFND,1,10480,0,0,
CONMED CORP,CMN,207410101,2855,64644,SH,DFND,1,64644,0,0,
CONMED CORP,CMN,207410101,43301,980334,SH,DFND,2,922444,0,57890,
CONNECTICUT WTR SVC INC,CMN,207797101,698,12495,SH,DFND,1,12495,0,0,
CONNECTONE BANCORP INC NEW,CMN,20786W107,524,20200,SH,DFND,1,20200,0,0,
CONNECTONE BANCORP INC NEW,CMN,20786W107,30160,1162250,SH,DFND,2,1094152,0,68098,
CONNS INC,CMN,208242107,377,29768,SH,DFND,1,29768,0,0,
CONNS INC,CMN,208242107,99,7800,SH,DFND,1,7800,0,0,Put
CONNS INC,CMN,208242107,82,6500,SH,DFND,1,6500,0,0,Call
CONOCOPHILLIPS,CMN,20825C104,190863,3806603,SH,DFND,1,2927000,0,879603,
CONOCOPHILLIPS,CMN,20825C104,39049,778800,SH,DFND,1,778800,0,0,Call
CONOCOPHILLIPS,CMN,20825C104,47548,948300,SH,DFND,1,948300,0,0,Put
CONOCOPHILLIPS,CMN,20825C104,265782,5300800,SH,DFND,2,5278715,0,22085,
CONOCOPHILLIPS,CMN,20825C104,35929,716564,SH,DFND,5,1920,0,714644,
CONOCOPHILLIPS,CMN,20825C104,2258,45026,SH,DFND,6,45026,0,0,
CONOCOPHILLIPS,CMN,20825C104,170,3399,SH,OTR,"6,2",0,3399,0,
CONOCOPHILLIPS,CMN,20825C104,508,10137,SH,DFND,7,10137,0,0,
CONSOL ENERGY INC,CMN,20854P109,37207,2040974,SH,DFND,1,1334572,0,706402,
CONSOL ENERGY INC,CMN,20854P109,2047,112300,SH,DFND,1,112300,0,0,Put
CONSOL ENERGY INC,CMN,20854P109,4328,237400,SH,DFND,1,237400,0,0,Call
CONSOL ENERGY INC,CMN,20854P109,4652,255162,SH,DFND,2,253768,0,1394,
CONSOLIDATED COMM HLDGS INC,CMN,209034107,3976,148075,SH,DFND,1,148075,0,0,
CONSOLIDATED COMM HLDGS INC,CMN,209034107,802,29866,SH,DFND,2,29866,0,0,
CONSOLIDATED EDISON INC,CMN,209115104,163463,2218557,SH,DFND,1,2218557,0,0,
CONSOLIDATED EDISON INC,CMN,209115104,9593,130200,SH,DFND,1,130200,0,0,Put
CONSOLIDATED EDISON INC,CMN,209115104,7427,100800,SH,DFND,1,100800,0,0,Call
CONSOLIDATED EDISON INC,CMN,209115104,26504,359722,SH,DFND,2,350823,0,8899,
CONSOLIDATED EDISON INC,CMN,209115104,380,5155,SH,DFND,6,5155,0,0,
CONSTELLATION BRANDS INC,CMN,21036P108,85141,555351,SH,DFND,1,553097,0,2254,
CONSTELLATION BRANDS INC,CMN,21036P108,18688,121900,SH,DFND,1,121900,0,0,Put
CONSTELLATION BRANDS INC,CMN,21036P108,29742,194000,SH,DFND,1,194000,0,0,Call
CONSTELLATION BRANDS INC,CMN,21036P108,25979,169454,SH,DFND,2,164459,0,4995,
CONSTELLATION BRANDS INC,CMN,21036P108,590,3851,SH,DFND,6,3851,0,0,
CONSTELLIUM NV,CMN,N22035104,467,79090,SH,DFND,1,79090,0,0,
CONSTELLIUM NV,CMN,N22035104,3,500,SH,DFND,1,500,0,0,Call
CONSTELLIUM NV,CMN,N22035104,2,300,SH,DFND,1,300,0,0,Put
CONSUMER PORTFOLIO SVCS INC,CMN,210502100,357,69730,SH,DFND,1,69730,0,0,
CONTAINER STORE GROUP INC,CMN,210751103,119,18662,SH,DFND,1,18662,0,0,
CONTAINER STORE GROUP INC,CMN,210751103,98,15478,SH,DFND,2,15478,0,0,
CONTANGO OIL & GAS COMPANY,CMN,21075N204,1023,109487,SH,DFND,1,109487,0,0,
CONTANGO OIL & GAS COMPANY,CMN,21075N204,193,20682,SH,DFND,2,20682,0,0,
CONTINENTAL BLDG PRODS INC,CMN,211171103,773,33459,SH,DFND,1,33459,0,0,
CONTINENTAL BLDG PRODS INC,CMN,211171103,2775,120143,SH,DFND,2,120143,0,0,
CONTINENTAL RESOURCES INC,CMN,212015101,32012,621110,SH,DFND,1,608780,0,12330,
CONTINENTAL RESOURCES INC,CMN,212015101,32475,630100,SH,DFND,1,630100,0,0,Put
CONTINENTAL RESOURCES INC,CMN,212015101,8190,158900,SH,DFND,1,158900,0,0,Call
CONTINENTAL RESOURCES INC,CMN,212015101,31763,616280,SH,DFND,2,615249,0,1031,
CONTINENTAL RESOURCES INC,CMN,212015101,536,10397,SH,DFND,6,10397,0,0,
CONTRAFECT CORP,CMN,212326102,347,198457,SH,DFND,1,198457,0,0,
CONTRAVIR PHARMACEUTICALS IN,CMN,21234W103,20,17018,SH,DFND,1,17018,0,0,
CONTROL4 CORP,CMN,21240D107,562,55125,SH,DFND,1,55125,0,0,
CONVERGYS CORP,CMN,212485106,30160,1227994,SH,DFND,1,1227994,0,0,
CONVERGYS CORP,CMN,212485106,41446,1687534,SH,DFND,2,1606868,0,80666,
COOPER COS INC,CMN,216648402,30769,175895,SH,DFND,1,175121,0,774,
COOPER COS INC,CMN,216648402,70,400,SH,DFND,1,400,0,0,Call
COOPER COS INC,CMN,216648402,630,3600,SH,DFND,1,3600,0,0,Put
COOPER COS INC,CMN,216648402,8015,45819,SH,DFND,2,42689,0,3130,
COOPER COS INC,CMN,216648402,224,1280,SH,DFND,7,1280,0,0,
COOPER STD HLDGS INC,CMN,21676P103,5173,50041,SH,DFND,1,50041,0,0,
COOPER STD HLDGS INC,CMN,21676P103,9789,94687,SH,DFND,2,94687,0,0,
COOPER TIRE & RUBR CO,CMN,216831107,3229,83104,SH,DFND,1,83104,0,0,
COOPER TIRE & RUBR CO,CMN,216831107,14183,365063,SH,DFND,2,349845,0,15218,
COPA HOLDINGS SA,CMN,P31076105,6229,68582,SH,DFND,1,68437,0,145,
COPA HOLDINGS SA,CMN,P31076105,2324,25591,SH,DFND,2,25267,0,324,
COPART INC,CMN,217204106,31872,575210,SH,DFND,1,575170,0,40,
COPART INC,CMN,217204106,3619,65313,SH,DFND,2,64099,0,1214,
COPART INC,CMN,217204106,1529,27600,SH,DFND,6,27600,0,0,
CORCEPT THERAPEUTICS INC,CMN,218352102,568,78297,SH,DFND,1,78297,0,0,
CORCEPT THERAPEUTICS INC,CMN,218352102,392,53969,SH,DFND,2,53969,0,0,
CORE LABORATORIES N V,CMN,N22717107,1181,9837,SH,DFND,1,9837,0,0,
CORE LABORATORIES N V,CMN,N22717107,1324,11033,SH,DFND,2,10709,0,324,
CORE LABORATORIES N V,CMN,N22717107,720,5998,SH,DFND,6,5998,0,0,
CORE MARK HOLDING CO INC,CMN,218681104,2871,66665,SH,DFND,1,66665,0,0,
CORE MARK HOLDING CO INC,CMN,218681104,34464,800196,SH,DFND,2,778869,0,21327,
CORE MARK HOLDING CO INC,CMN,218681104,564,13096,SH,DFND,6,13096,0,0,
CORECIVIC INC,CMN,21871N101,43876,1793806,SH,DFND,1,1793806,0,0,
CORECIVIC INC,CMN,21871N101,9784,400000,SH,DFND,1,400000,0,0,Put
CORECIVIC INC,CMN,21871N101,1438,58800,SH,DFND,1,58800,0,0,Call
CORECIVIC INC,CMN,21871N101,1512,61800,SH,DFND,2,60581,0,1219,
CORELOGIC INC,CMN,21871D103,28707,779435,SH,DFND,1,779435,0,0,
CORELOGIC INC,CMN,21871D103,5987,162568,SH,DFND,2,150703,0,11865,
CORENERGY INFRASTRUCTURE TR,CMN,21870U502,835,23948,SH,DFND,1,23948,0,0,
CORENERGY INFRASTRUCTURE TR,CMN,21870U502,18597,533172,SH,DFND,2,533172,0,0,
CORESITE RLTY CORP,CMN,21870Q105,18272,230213,SH,DFND,1,230213,0,0,
CORESITE RLTY CORP,CMN,21870Q105,5247,66110,SH,DFND,2,66110,0,0,
CORINDUS VASCULAR ROBOTICS I,CMN,218730109,21,30473,SH,DFND,1,30473,0,0,
CORIUM INTL INC,CMN,21887L107,6462,1591564,SH,DFND,2,1591564,0,0,
