nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
KIMBERLY CLARK CORP,CMN,494368103,4056,38830,SH,DFND,3,38830,0,0,
KIMBERLY CLARK CORP,CMN,494368103,50,476,SH,DFND,6,476,0,0,
KIMBERLY CLARK CORP,CMN,494368103,1111,10633,SH,OTR,"6,2",0,10633,0,
KIMCO RLTY CORP,CMN,49446R109,47895,2425052,SH,DFND,1,2409094,0,15958,
KIMCO RLTY CORP,CMN,49446R109,69771,3532704,SH,DFND,2,3532704,0,0,
KIMCO RLTY CORP,CMN,49446R109,21,1084,SH,OTR,"6,2",0,1084,0,
KINDER MORGAN ENERGY PARTNER,CMN,494550106,18325,227184,SH,DFND,1,98724,0,128460,
KINDER MORGAN ENERGY PARTNER,CMN,494550106,85015,1053995,SH,DFND,2,1053995,0,0,
KINDER MORGAN ENERGY PARTNER,CMN,494550106,296,3670,SH,DFND,6,3670,0,0,
KINDER MORGAN INC DEL,WTS,49456B119,1145,282007,SH,DFND,1,270231,0,11776,
KINDER MORGAN INC DEL,CMN,49456B101,83998,2333289,SH,DFND,1,1531484,0,801805,
KINDER MORGAN INC DEL,CMN,49456B101,4734,131500,SH,DFND,1,131500,0,0,Call
KINDER MORGAN INC DEL,CMN,49456B101,6898,191600,SH,DFND,1,191600,0,0,Put
KINDER MORGAN INC DEL,WTS,49456B119,697,171678,SH,DFND,2,171678,0,0,
KINDER MORGAN INC DEL,CMN,49456B101,144203,4005627,SH,DFND,2,4001627,0,4000,
KINDER MORGAN INC DEL,CMN,49456B101,1607,44640,SH,DFND,6,44640,0,0,
KINDER MORGAN MANAGEMENT LLC,CMN,49455U100,13694,180992,SH,DFND,1,121345,0,59647,
KINDER MORGAN MANAGEMENT LLC,CMN,49455U100,96244,1272058,SH,DFND,2,1272058,0,0,
KINDRED HEALTHCARE INC,CMN,494580103,2125,107667,SH,DFND,1,107667,0,0,
KINDRED HEALTHCARE INC,CMN,494580103,1182,59900,SH,DFND,1,59900,0,0,Put
KINDRED HEALTHCARE INC,CMN,494580103,3138,158984,SH,DFND,2,158984,0,0,
KINROSS GOLD CORP,CMN,496902404,4578,1045196,SH,DFND,1,1045196,0,0,
KINROSS GOLD CORP,CMN,496902404,2834,647100,SH,DFND,1,647100,0,0,Put
KINROSS GOLD CORP,CMN,496902404,6100,1392600,SH,DFND,1,1392600,0,0,Call
KINROSS GOLD CORP,CMN,496902404,2140,488547,SH,DFND,2,488547,0,0,
KINROSS GOLD CORP,CMN,496902404,216,49291,SH,DFND,3,49291,0,0,
KIOR INC,CMN,497217109,31,18527,SH,DFND,1,18527,0,0,
KIRBY CORP,CMN,497266106,17036,171645,SH,DFND,1,171645,0,0,
KIRBY CORP,CMN,497266106,903,9099,SH,DFND,2,9099,0,0,
KIRKLANDS INC,CMN,497498105,824,34812,SH,DFND,1,34812,0,0,
KITE RLTY GROUP TR,CMN,49803T102,2484,378091,SH,DFND,1,378091,0,0,
KKR & CO L P DEL,CMN,48248M102,26222,1077328,SH,DFND,1,1016163,0,61165,
KKR & CO L P DEL,CMN,48248M102,205,8442,SH,DFND,3,8442,0,0,
KKR & CO L P DEL,CMN,48248M102,16419,674569,SH,DFND,7,674569,0,0,
KKR FINL HLDGS LLC,CMN,48248A306,1178,96604,SH,DFND,1,96604,0,0,
KKR FINL HLDGS LLC,CMN,48248A306,196,16100,SH,DFND,1,16100,0,0,Call
KKR FINL HLDGS LLC,CMN,48248A306,751,61600,SH,DFND,1,61600,0,0,Put
KLA-TENCOR CORP,CMN,482480100,28704,445302,SH,DFND,1,445302,0,0,
KLA-TENCOR CORP,CMN,482480100,21697,336600,SH,DFND,1,336600,0,0,Put
KLA-TENCOR CORP,CMN,482480100,28543,442800,SH,DFND,1,442800,0,0,Call
KLA-TENCOR CORP,CMN,482480100,7580,117595,SH,DFND,2,117595,0,0,
KNIGHT TRANSN INC,CMN,499064103,3160,172279,SH,DFND,1,172279,0,0,
KNIGHT TRANSN INC,CMN,499064103,2155,117519,SH,DFND,2,117519,0,0,
KNOLL INC,CMN,498904200,1258,68713,SH,DFND,1,68713,0,0,
KNOLL INC,CMN,498904200,305,16669,SH,DFND,2,16669,0,0,
KNOT OFFSHORE PARTNERS LP,CMN,Y48125101,30406,1082062,SH,DFND,2,1082062,0,0,
KODIAK OIL & GAS CORP,CMN,50015Q100,10563,942275,SH,DFND,1,942275,0,0,
KODIAK OIL & GAS CORP,CMN,50015Q100,838,74714,SH,DFND,2,74714,0,0,
KOHLS CORP,CMN,500255104,35559,626583,SH,DFND,1,626583,0,0,
KOHLS CORP,CMN,500255104,11935,210300,SH,DFND,1,210300,0,0,Put
KOHLS CORP,CMN,500255104,15845,279200,SH,DFND,1,279200,0,0,Call
KOHLS CORP,CMN,500255104,6448,113626,SH,DFND,2,113626,0,0,
KOHLS CORP,CMN,500255104,379,6681,SH,DFND,7,6681,0,0,
KONGZHONG CORP,CMN,50047P104,148,20500,SH,DFND,1,20500,0,0,
KONINKLIJKE PHILIPS N V,CMN,500472303,333,9019,SH,DFND,1,62,0,8957,
KONINKLIJKE PHILIPS N V,CMN,500472303,5861,158526,SH,DFND,2,158526,0,0,
KOPIN CORP,CMN,500600101,732,173379,SH,DFND,1,173379,0,0,
KOPPERS HOLDINGS INC,CMN,50060P106,2145,46886,SH,DFND,1,46684,0,202,
KOPPERS HOLDINGS INC,CMN,50060P106,8860,193665,SH,DFND,2,182778,0,10887,
KOREA ELECTRIC PWR,CMN,500631106,224,13486,SH,DFND,1,13486,0,0,
KOREA ELECTRIC PWR,CMN,500631106,413,24857,SH,DFND,2,24857,0,0,
KORN FERRY INTL,CMN,500643200,3328,127396,SH,DFND,1,127396,0,0,
KORN FERRY INTL,CMN,500643200,4314,165145,SH,DFND,2,165145,0,0,
KOSMOS ENERGY LTD,CMN,G5315B107,384,34358,SH,DFND,1,34358,0,0,
KOSMOS ENERGY LTD,CMN,G5315B107,168,15032,SH,DFND,2,15032,0,0,
KRAFT FOODS GROUP INC,CMN,50076Q106,115094,2134923,SH,DFND,1,2037770,0,97153,
KRAFT FOODS GROUP INC,CMN,50076Q106,25021,464128,SH,DFND,1,464128,0,0,Put
KRAFT FOODS GROUP INC,CMN,50076Q106,22608,419364,SH,DFND,1,419364,0,0,Call
KRAFT FOODS GROUP INC,CMN,50076Q106,62431,1158058,SH,DFND,2,1043891,0,114167,
KRAFT FOODS GROUP INC,CMN,50076Q106,890,16503,SH,DFND,3,16503,0,0,
KRAFT FOODS GROUP INC,CMN,50076Q106,1953,36218,SH,OTR,"6,2",0,36218,0,
KRATON PERFORMANCE POLYMERS,CMN,50077C106,1766,76604,SH,DFND,1,76604,0,0,
KRATOS DEFENSE & SEC SOLUTIO,CMN,50077B207,196,25535,SH,DFND,1,25535,0,0,
KRISPY KREME DOUGHNUTS INC,CMN,501014104,1658,85933,SH,DFND,1,85933,0,0,
KROGER CO,CMN,501044101,67582,1709648,SH,DFND,1,1707073,0,2575,
KROGER CO,CMN,501044101,3645,92200,SH,DFND,1,92200,0,0,Put
KROGER CO,CMN,501044101,2965,75000,SH,DFND,1,75000,0,0,Call
KROGER CO,CMN,501044101,14269,360976,SH,DFND,2,316444,0,44532,
KROGER CO,CMN,501044101,321,8132,SH,OTR,"6,2",0,8132,0,
KROGER CO,CMN,501044101,266,6728,SH,DFND,7,6728,0,0,
KRONOS WORLDWIDE INC,CMN,50105F105,620,32552,SH,DFND,1,32552,0,0,
KT CORP,CMN,48268K101,437,29358,SH,DFND,1,29358,0,0,
KULICKE & SOFFA INDS INC,CMN,501242101,3093,232586,SH,DFND,1,232586,0,0,
KULICKE & SOFFA INDS INC,CMN,501242101,138,10343,SH,DFND,2,10343,0,0,
KVH INDS INC,CMN,482738101,184,14096,SH,DFND,1,14096,0,0,
KYOCERA CORP,CMN,501556203,2492,49702,SH,DFND,2,49702,0,0,
L & L ENERGY INC,CMN,50162D100,27,16056,SH,DFND,1,16056,0,0,
L BRANDS INC,CMN,501797104,38747,626462,SH,DFND,1,606007,0,20455,
L BRANDS INC,CMN,501797104,8269,133700,SH,DFND,1,133700,0,0,Call
L BRANDS INC,CMN,501797104,11535,186500,SH,DFND,1,186500,0,0,Put
L BRANDS INC,CMN,501797104,594445,9611075,SH,DFND,2,8308189,0,1302886,
L BRANDS INC,CMN,501797104,5,80,SH,DFND,6,80,0,0,
L BRANDS INC,CMN,501797104,3799,61429,SH,OTR,"6,2",0,61429,0,
L BRANDS INC,CMN,501797104,235,3795,SH,DFND,7,3795,0,0,
L-3 COMMUNICATIONS CORP,CNV,502413AW7,1096,910000,PRN,DFND,1,910000,0,0,
L-3 COMMUNICATIONS HLDGS INC,CMN,502424104,49545,463647,SH,DFND,1,461032,0,2615,
L-3 COMMUNICATIONS HLDGS INC,CMN,502424104,2800,26200,SH,DFND,1,26200,0,0,Put
L-3 COMMUNICATIONS HLDGS INC,CMN,502424104,1047,9800,SH,DFND,1,9800,0,0,Call
L-3 COMMUNICATIONS HLDGS INC,CMN,502424104,18453,172687,SH,DFND,2,157091,0,15596,
L-3 COMMUNICATIONS HLDGS INC,CMN,502424104,414,3878,SH,OTR,"6,2",0,3878,0,
LA Z BOY INC,CMN,505336107,3530,113886,SH,DFND,1,113886,0,0,
LA Z BOY INC,CMN,505336107,586,18890,SH,DFND,2,18890,0,0,
LA Z BOY INC,CMN,505336107,300,9666,SH,DFND,7,9666,0,0,
LABORATORY CORP AMER HLDGS,CMN,50540R409,29573,323662,SH,DFND,1,323520,0,142,
LABORATORY CORP AMER HLDGS,CMN,50540R409,3362,36800,SH,DFND,1,36800,0,0,Put
LABORATORY CORP AMER HLDGS,CMN,50540R409,1051,11500,SH,DFND,1,11500,0,0,Call
LABORATORY CORP AMER HLDGS,CMN,50540R409,83234,910957,SH,DFND,2,905111,0,5846,
LACLEDE GROUP INC,CMN,505597104,2620,57541,SH,DFND,1,57541,0,0,
LACLEDE GROUP INC,CMN,505597104,416,9126,SH,DFND,2,9126,0,0,
LADENBURG THALMAN FIN SVCS I,CMN,50575Q102,158,50462,SH,DFND,1,50462,0,0,
LADENBURG THALMAN FIN SVCS I,CMN,50575Q102,100,31989,SH,DFND,2,31989,0,0,
LAKE SHORE GOLD CORP,CMN,510728108,16,33815,SH,DFND,1,33815,0,0,
LAKELAND BANCORP INC,CMN,511637100,543,43881,SH,DFND,1,43881,0,0,
LAKELAND FINL CORP,CMN,511656100,940,24094,SH,DFND,1,23621,0,473,
LAKELAND FINL CORP,CMN,511656100,15639,401003,SH,DFND,2,375953,0,25050,
LAM RESEARCH CORP,CNV,512807AL2,40,33000,PRN,DFND,1,33000,0,0,
LAM RESEARCH CORP,CMN,512807108,64899,1191894,SH,DFND,1,1191319,0,575,
LAM RESEARCH CORP,CMN,512807108,4837,88828,SH,DFND,1,88828,0,0,Call
LAM RESEARCH CORP,CMN,512807108,5122,94072,SH,DFND,1,94072,0,0,Put
LAM RESEARCH CORP,CMN,512807108,161229,2961056,SH,DFND,2,2742449,0,218607,
LAM RESEARCH CORP,CMN,512807108,458,8415,SH,OTR,"6,2",0,8415,0,
LAMAR ADVERTISING CO,CMN,512815101,23139,442854,SH,DFND,1,435402,0,7452,
LAMAR ADVERTISING CO,CMN,512815101,4034,77200,SH,DFND,1,77200,0,0,Put
LAMAR ADVERTISING CO,CMN,512815101,9760,186800,SH,DFND,1,186800,0,0,Call
LAMAR ADVERTISING CO,CMN,512815101,189724,3631075,SH,DFND,2,3631075,0,0,
LANCASTER COLONY CORP,CMN,513847103,4358,49441,SH,DFND,1,49441,0,0,
LANCASTER COLONY CORP,CMN,513847103,4246,48171,SH,DFND,2,48171,0,0,
LANDAUER INC,CMN,51476K103,1216,23112,SH,DFND,1,23112,0,0,
LANDAUER INC,CMN,51476K103,212,4023,SH,DFND,2,4023,0,0,
LANDEC CORP,CMN,514766104,789,65062,SH,DFND,1,65062,0,0,
LANDSTAR SYS INC,CMN,515098101,3572,62180,SH,DFND,1,62180,0,0,
LANDSTAR SYS INC,CMN,515098101,109,1900,SH,DFND,1,1900,0,0,Call
LANDSTAR SYS INC,CMN,515098101,155,2700,SH,DFND,1,2700,0,0,Put
LANDSTAR SYS INC,CMN,515098101,3706,64505,SH,DFND,2,64505,0,0,
LANNET INC,CMN,516012101,392,11854,SH,DFND,1,11854,0,0,
LANNET INC,CMN,516012101,873,26378,SH,DFND,2,26378,0,0,
LAREDO PETE HLDGS INC,CMN,516806106,8580,309877,SH,DFND,1,307486,0,2391,
LAREDO PETE HLDGS INC,CMN,516806106,76961,2779386,SH,DFND,2,2649940,0,129446,
LAS VEGAS SANDS CORP,CMN,517834107,39642,502618,SH,DFND,1,497215,0,5403,
LAS VEGAS SANDS CORP,CMN,517834107,130640,1656400,SH,DFND,1,1656400,0,0,Put
LAS VEGAS SANDS CORP,CMN,517834107,74871,949300,SH,DFND,1,949300,0,0,Call
LAS VEGAS SANDS CORP,CMN,517834107,49119,622785,SH,DFND,2,569897,0,52888,
LAS VEGAS SANDS CORP,CMN,517834107,197,2501,SH,OTR,"6,2",0,2501,0,
LAS VEGAS SANDS CORP,CMN,517834107,4304,54571,SH,DFND,7,54571,0,0,
LASALLE HOTEL PPTYS,CMN,517942108,13385,433749,SH,DFND,1,431899,0,1850,
LASALLE HOTEL PPTYS,CMN,517942108,61934,2006946,SH,DFND,2,1907907,0,99039,
LASALLE HOTEL PPTYS,CMN,517942108,8,268,SH,OTR,"6,2",0,268,0,
LATAM AIRLS GROUP S A,CMN,51817R106,798,48956,SH,DFND,1,48956,0,0,
LATAM AIRLS GROUP S A,CMN,51817R106,930,57045,SH,DFND,2,57045,0,0,
LATAM AIRLS GROUP S A,CMN,51817R106,13428,823269,SH,DFND,3,823269,0,0,
LATTICE SEMICONDUCTOR CORP,CMN,518415104,454,82750,SH,DFND,1,82750,0,0,
LATTICE SEMICONDUCTOR CORP,CMN,518415104,266,48423,SH,DFND,2,48423,0,0,
LAUDER ESTEE COS INC,CMN,518439104,53110,705129,SH,DFND,1,515255,0,189874,
LAUDER ESTEE COS INC,CMN,518439104,6191,82200,SH,DFND,1,82200,0,0,Call
LAUDER ESTEE COS INC,CMN,518439104,14484,192300,SH,DFND,1,192300,0,0,Put
LAUDER ESTEE COS INC,CMN,518439104,118855,1578001,SH,DFND,2,1532792,0,45209,
LAUDER ESTEE COS INC,CMN,518439104,9654,128174,SH,DFND,3,1048,0,127126,
LAUDER ESTEE COS INC,CMN,518439104,335,4450,SH,DFND,4,0,0,4450,
LAUDER ESTEE COS INC,CMN,518439104,2172,28833,SH,OTR,"6,2",0,28833,0,
LAWSON PRODS INC,CMN,520776105,156,12733,SH,DFND,1,12733,0,0,
LAYNE CHRISTENSEN CO,CMN,521050104,820,48000,SH,DFND,1,48000,0,0,
LAZARD LTD,CMN,G54050102,1737,38327,SH,DFND,1,10562,0,27765,
LAZARD LTD,CMN,G54050102,290,6400,SH,DFND,1,6400,0,0,Put
LAZARD LTD,CMN,G54050102,761,16800,SH,DFND,1,16800,0,0,Call
LAZARD LTD,CMN,G54050102,128786,2841709,SH,DFND,2,2752729,0,88980,
LAZARD LTD,CMN,G54050102,918,20248,SH,OTR,"6,2",0,20248,0,
LDK SOLAR CO LTD,CMN,50183L107,666,508055,SH,DFND,1,508055,0,0,
LDK SOLAR CO LTD,CMN,50183L107,721,550400,SH,DFND,1,550400,0,0,Put
LDK SOLAR CO LTD,CMN,50183L107,50,38300,SH,DFND,1,38300,0,0,Call
LEAP WIRELESS INTL INC,CMN,521863308,1075,61807,SH,DFND,1,61807,0,0,
LEAP WIRELESS INTL INC,CMN,521863308,426,24500,SH,DFND,1,24500,0,0,Call
LEAP WIRELESS INTL INC,CMN,521863308,127,7300,SH,DFND,1,7300,0,0,Put
LEAPFROG ENTERPRISES INC,CMN,52186N106,1102,138797,SH,DFND,1,138797,0,0,
LEAPFROG ENTERPRISES INC,CMN,52186N106,794,100000,SH,DFND,1,100000,0,0,Put
LEAPFROG ENTERPRISES INC,CMN,52186N106,123,15480,SH,DFND,2,15480,0,0,
LEAR CORP,CMN,521865204,19917,245976,SH,DFND,1,245976,0,0,
LEAR CORP,CMN,521865204,162,2000,SH,DFND,1,2000,0,0,Call
LEAR CORP,CMN,521865204,65,800,SH,DFND,1,800,0,0,Put
LEAR CORP,CMN,521865204,3542,43740,SH,DFND,2,42045,0,1695,
LEE ENTERPRISES INC,CMN,523768109,66,18882,SH,DFND,1,11288,0,7594,
LEE ENTERPRISES INC,CMN,523768109,356,102480,SH,DFND,2,102480,0,0,
LEGACY RESERVES LP,CMN,524707304,590,20937,SH,DFND,1,20937,0,0,
LEGACY RESERVES LP,CMN,524707304,22055,783197,SH,DFND,2,783197,0,0,
LEGG MASON INC,CMN,524901105,54063,1243409,SH,DFND,1,1243409,0,0,
LEGG MASON INC,CMN,524901105,3522,81000,SH,DFND,1,81000,0,0,Put
LEGG MASON INC,CMN,524901105,1987,45700,SH,DFND,1,45700,0,0,Call
LEGG MASON INC,CMN,524901105,7206,165739,SH,DFND,2,165739,0,0,
LEGGETT & PLATT INC,CMN,524660107,33863,1094489,SH,DFND,1,1094489,0,0,
LEGGETT & PLATT INC,CMN,524660107,365,11800,SH,DFND,1,11800,0,0,Call
LEGGETT & PLATT INC,CMN,524660107,118,3800,SH,DFND,1,3800,0,0,Put
LEGGETT & PLATT INC,CMN,524660107,12028,388768,SH,DFND,2,388768,0,0,
LEGGETT & PLATT INC,CMN,524660107,509,16451,SH,DFND,7,16451,0,0,
LEHIGH GAS PARTNERS LP,CMN,524814100,29029,1015000,SH,DFND,2,1015000,0,0,
