nameOfIssuer,titleOfClass,cusip,value,shrsOrPrnAmt/sshPrnamt,shrsOrPrnAmt/sshPrnamtType,investmentDiscretion,otherManager,votingAuthority/Sole,votingAuthority/Shared,votingAuthority/None,putCall
ASTERIAS BIOTHERAPEUTICS INC,CMN,04624N107,42,12412,SH,DFND,1,12412,0,0,
ASTORIA FINL CORP,CMN,046265104,9788,455265,SH,DFND,1,455265,0,0,
ASTORIA FINL CORP,CMN,046265104,764,35547,SH,DFND,2,35547,0,0,
ASTRAZENECA PLC,CMN,046353108,3680,108628,SH,DFND,1,108628,0,0,
ASTRAZENECA PLC,CMN,046353108,2040,60200,SH,DFND,1,60200,0,0,Call
ASTRAZENECA PLC,CMN,046353108,3175,93700,SH,DFND,1,93700,0,0,Put
ASTRAZENECA PLC,CMN,046353108,95914,2830981,SH,DFND,2,2730823,0,100158,
ASTRAZENECA PLC,CMN,046353108,1945,57422,SH,DFND,6,57422,0,0,
ASTRONICS CORP,CMN,046433108,405,13597,SH,DFND,1,13597,0,0,
ASTRONICS CORP,CMN,046433108,322,10827,SH,DFND,6,10827,0,0,
AT HOME GROUP INC,CMN,04650Y100,1481,64829,SH,DFND,1,64679,0,150,
AT&T INC,CMN,00206R102,627351,16016110,SH,DFND,1,15561365,0,454745,
AT&T INC,CMN,00206R102,522077,13328500,SH,DFND,1,13328500,0,0,Call
AT&T INC,CMN,00206R102,397438,10146500,SH,DFND,1,10146500,0,0,Put
AT&T INC,CMN,00206R102,640529,16352540,SH,DFND,2,16015410,0,337130,
AT&T INC,CMN,00206R102,11057,282278,SH,DFND,3,280478,0,1800,
AT&T INC,CMN,00206R102,333,8500,SH,DFND,4,0,0,8500,
AT&T INC,CMN,00206R102,16720,426864,SH,DFND,5,26547,0,400317,
AT&T INC,CMN,00206R102,10402,265548,SH,DFND,6,265548,0,0,
AT&T INC,CMN,00206R102,183,4660,SH,OTR,"6,2",0,4660,0,
AT&T INC,CMN,00206R102,3460,88338,SH,DFND,7,88338,0,0,
ATARA BIOTHERAPEUTICS INC,CMN,046513107,330,19956,SH,DFND,1,19956,0,0,
ATHENAHEALTH INC,CMN,04685W103,55315,444801,SH,DFND,1,444801,0,0,
ATHENAHEALTH INC,CMN,04685W103,137,1100,SH,DFND,1,1100,0,0,Put
ATHENAHEALTH INC,CMN,04685W103,3345,26900,SH,DFND,1,26900,0,0,Call
ATHENAHEALTH INC,CMN,04685W103,20959,168537,SH,DFND,2,167759,0,778,
ATHENE HLDG LTD,CMN,G0684D107,13826,256798,SH,DFND,1,256798,0,0,
ATHENE HLDG LTD,CMN,G0684D107,1979,36753,SH,DFND,2,34164,0,2589,
ATHENEX INC,CMN,04685N103,554,31632,SH,DFND,1,31632,0,0,
ATHERSYS INC,CMN,04744L106,44,21450,SH,DFND,1,21450,0,0,
ATKORE INTL GROUP INC,CMN,047649108,268,13751,SH,DFND,1,13751,0,0,
ATLANTIC PWR CORP,CMN,04878Q863,381,155341,SH,DFND,1,155341,0,0,
ATLANTIC PWR CORP,CMN,04878Q863,46,18710,SH,DFND,2,18710,0,0,
ATLANTICA YIELD PLC,CMN,G0751N103,2086,105892,SH,DFND,1,105892,0,0,
ATLANTICA YIELD PLC,CMN,G0751N103,689,34985,SH,DFND,2,34985,0,0,
ATLANTICUS HLDGS CORP,CMN,04914Y102,69,29544,SH,DFND,1,29544,0,0,
ATLAS AIR WORLDWIDE HLDGS IN,CNV,049164BH8,97,80000,PRN,DFND,1,80000,0,0,
ATLAS AIR WORLDWIDE HLDGS IN,CMN,049164205,8515,129413,SH,DFND,1,129413,0,0,
ATLAS AIR WORLDWIDE HLDGS IN,CMN,049164205,371,5640,SH,DFND,2,5640,0,0,
ATLASSIAN CORP PLC,CMN,G06242104,27767,789956,SH,DFND,1,788956,0,1000,
ATLASSIAN CORP PLC,CMN,G06242104,414,11787,SH,DFND,2,10364,0,1423,
ATMOS ENERGY CORP,CMN,049560105,36845,439467,SH,DFND,1,439467,0,0,
ATMOS ENERGY CORP,CMN,049560105,72726,867439,SH,DFND,2,832049,0,35390,
ATN INTL INC,CMN,00215F107,1579,29958,SH,DFND,1,29958,0,0,
ATOMERA INC,CMN,04965B100,84,21525,SH,DFND,1,21525,0,0,
ATRICURE INC,CMN,04963C209,610,27250,SH,DFND,1,27250,0,0,
ATRICURE INC,CMN,04963C209,2603,116340,SH,DFND,2,116340,0,0,
ATRION CORP,CMN,049904105,3343,4974,SH,DFND,1,4974,0,0,
ATRION CORP,CMN,049904105,259,385,SH,DFND,2,385,0,0,
ATWOOD OCEANICS INC,CMN,050095108,9499,1011573,SH,DFND,1,1011573,0,0,
ATWOOD OCEANICS INC,CMN,050095108,100,10700,SH,DFND,1,10700,0,0,Call
ATWOOD OCEANICS INC,CMN,050095108,143,15200,SH,DFND,1,15200,0,0,Put
ATWOOD OCEANICS INC,CMN,050095108,913,97283,SH,DFND,2,97283,0,0,
AU OPTRONICS CORP,CMN,002255107,409,101121,SH,DFND,1,101121,0,0,
AUDENTES THERAPEUTICS INC,CMN,05070R104,420,15005,SH,DFND,1,15005,0,0,
AURINIA PHARMACEUTICALS INC,CMN,05156V102,5486,874911,SH,DFND,1,874911,0,0,
AUTODESK INC,CMN,052769106,76881,684851,SH,DFND,1,677397,0,7454,
AUTODESK INC,CMN,052769106,7454,66400,SH,DFND,1,66400,0,0,Put
AUTODESK INC,CMN,052769106,80311,715400,SH,DFND,1,715400,0,0,Call
AUTODESK INC,CMN,052769106,160971,1433909,SH,DFND,2,1311821,0,122088,
AUTODESK INC,CMN,052769106,4213,37526,SH,DFND,3,194,0,37332,
AUTODESK INC,CMN,052769106,644,5738,SH,DFND,6,5738,0,0,
AUTODESK INC,CMN,052769106,754,6718,SH,OTR,"6,2",0,6718,0,
AUTODESK INC,CMN,052769106,354,3152,SH,DFND,7,3152,0,0,
AUTOHOME INC,CMN,05278C107,18818,313224,SH,DFND,1,313224,0,0,
AUTOHOME INC,CMN,05278C107,8544,142204,SH,DFND,2,142204,0,0,
AUTOHOME INC,CMN,05278C107,1036,17247,SH,DFND,3,17247,0,0,
AUTOLIV INC,CMN,052800109,13124,106182,SH,DFND,1,106182,0,0,
AUTOLIV INC,CMN,052800109,791,6400,SH,DFND,1,6400,0,0,Put
AUTOLIV INC,CMN,052800109,358,2900,SH,DFND,1,2900,0,0,Call
AUTOLIV INC,CMN,052800109,5965,48261,SH,DFND,2,48054,0,207,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,204846,1873821,SH,DFND,1,1726212,0,147609,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,28992,265200,SH,DFND,1,265200,0,0,Call
AUTOMATIC DATA PROCESSING IN,CMN,053015103,11981,109600,SH,DFND,1,109600,0,0,Put
AUTOMATIC DATA PROCESSING IN,CMN,053015103,79945,731295,SH,DFND,2,713793,0,17502,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,441,4035,SH,DFND,4,0,0,4035,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,354,3242,SH,DFND,5,142,0,3100,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,2093,19142,SH,DFND,6,19142,0,0,
AUTOMATIC DATA PROCESSING IN,CMN,053015103,699,6395,SH,DFND,7,6395,0,0,
AUTONATION INC,CMN,05329W102,62771,1322598,SH,DFND,1,641490,0,681108,
AUTONATION INC,CMN,05329W102,361,7600,SH,DFND,1,7600,0,0,Call
AUTONATION INC,CMN,05329W102,8837,186200,SH,DFND,1,186200,0,0,Put
AUTONATION INC,CMN,05329W102,6666,140452,SH,DFND,2,136742,0,3710,
AUTOZONE INC,CMN,053332102,47300,79481,SH,DFND,1,75885,0,3596,
AUTOZONE INC,CMN,053332102,24161,40600,SH,DFND,1,40600,0,0,Call
AUTOZONE INC,CMN,053332102,17556,29500,SH,DFND,1,29500,0,0,Put
AUTOZONE INC,CMN,053332102,24166,40607,SH,DFND,2,36641,0,3966,
AUTOZONE INC,CMN,053332102,361,607,SH,DFND,3,607,0,0,
AUTOZONE INC,CMN,053332102,481,808,SH,DFND,6,808,0,0,
AUTOZONE INC,CMN,053332102,239,402,SH,DFND,7,402,0,0,
AVADEL PHARMACEUTICALS PLC,CMN,05337M104,369,35159,SH,DFND,1,35159,0,0,
AVALONBAY CMNTYS INC,CMN,053484101,226415,1268998,SH,DFND,1,1268968,0,30,
AVALONBAY CMNTYS INC,CMN,053484101,54,300,SH,DFND,1,300,0,0,Call
AVALONBAY CMNTYS INC,CMN,053484101,446,2500,SH,DFND,1,2500,0,0,Put
AVALONBAY CMNTYS INC,CMN,053484101,205920,1154128,SH,DFND,2,1115481,0,38647,
AVALONBAY CMNTYS INC,CMN,053484101,1117,6260,SH,DFND,6,6260,0,0,
AVALONBAY CMNTYS INC,CMN,053484101,364,2042,SH,DFND,7,2042,0,0,
AVANGRID INC,CMN,05351W103,12350,260429,SH,DFND,1,260429,0,0,
AVANGRID INC,CMN,05351W103,4375,92259,SH,DFND,2,89963,0,2296,
AVENUE THERAPEUTICS INC,CMN,05360L205,89,16018,SH,DFND,1,16018,0,0,
AVERY DENNISON CORP,CMN,053611109,137323,1396413,SH,DFND,1,1353671,0,42742,
AVERY DENNISON CORP,CMN,053611109,131509,1337286,SH,DFND,2,1312573,0,24713,
AVEXIS INC,CMN,05366U100,17064,176409,SH,DFND,1,176359,0,50,
AVEXIS INC,CMN,05366U100,821,8485,SH,DFND,2,8485,0,0,
AVIANCA HLDGS SA,CMN,05367G100,14879,1917404,SH,DFND,1,1917404,0,0,
AVINGER INC,CMN,053734109,4,10053,SH,DFND,1,10053,0,0,
AVIS BUDGET GROUP,CMN,053774105,63870,1678137,SH,DFND,1,1677987,0,150,
AVIS BUDGET GROUP,CMN,053774105,4335,113900,SH,DFND,1,113900,0,0,Call
AVIS BUDGET GROUP,CMN,053774105,14566,382700,SH,DFND,1,382700,0,0,Put
AVIS BUDGET GROUP,CMN,053774105,5835,153298,SH,DFND,2,153298,0,0,
AVISTA CORP,CMN,05379B107,32159,621181,SH,DFND,1,621181,0,0,
AVISTA CORP,CMN,05379B107,2602,50257,SH,DFND,2,50257,0,0,
AVNET INC,CMN,053807103,100338,2553136,SH,DFND,1,2553136,0,0,
AVNET INC,CMN,053807103,5191,132077,SH,DFND,2,129775,0,2302,
AVON PRODS INC,CMN,054303102,3110,1334932,SH,DFND,1,1334932,0,0,
AVON PRODS INC,CMN,054303102,627,268961,SH,DFND,2,268961,0,0,
AVX CORP NEW,CMN,002444107,1060,58128,SH,DFND,1,58128,0,0,
AVX CORP NEW,CMN,002444107,3858,211629,SH,DFND,2,211629,0,0,
AXALTA COATING SYS LTD,CMN,G0750C108,74332,2570270,SH,DFND,1,2570270,0,0,
AXALTA COATING SYS LTD,CMN,G0750C108,1198,41424,SH,DFND,2,41424,0,0,
AXALTA COATING SYS LTD,CMN,G0750C108,1206,41687,SH,DFND,6,41687,0,0,
AXCELIS TECHNOLOGIES INC,CMN,054540208,734,26854,SH,DFND,1,26854,0,0,
AXCELIS TECHNOLOGIES INC,CMN,054540208,11,400,SH,DFND,1,400,0,0,Put
AXCELIS TECHNOLOGIES INC,CMN,054540208,46,1700,SH,DFND,1,1700,0,0,Call
AXCELIS TECHNOLOGIES INC,CMN,054540208,1127,41192,SH,DFND,2,41192,0,0,
AXIS CAPITAL HOLDINGS LTD,CMN,G0692U109,34990,610538,SH,DFND,1,610538,0,0,
AXIS CAPITAL HOLDINGS LTD,CMN,G0692U109,17,300,SH,DFND,1,300,0,0,Call
AXIS CAPITAL HOLDINGS LTD,CMN,G0692U109,5853,102129,SH,DFND,2,98262,0,3867,
AXON ENTERPRISE INC,CMN,05464C101,6300,277920,SH,DFND,1,277920,0,0,
AXON ENTERPRISE INC,CMN,05464C101,1134,50000,SH,DFND,1,50000,0,0,Put
AXON ENTERPRISE INC,CMN,05464C101,1789,78900,SH,DFND,1,78900,0,0,Call
AXOVANT SCIENCES LTD,CMN,G0750W104,243,35325,SH,DFND,1,35325,0,0,
AXOVANT SCIENCES LTD,CMN,G0750W104,344,50000,SH,DFND,1,50000,0,0,Call
AXOVANT SCIENCES LTD,CMN,G0750W104,344,50000,SH,DFND,1,50000,0,0,Put
AXOVANT SCIENCES LTD,CMN,G0750W104,84,12210,SH,DFND,2,12210,0,0,
AXT INC,CMN,00246W103,260,28436,SH,DFND,1,28436,0,0,
AZUL S A,CMN,05501U106,2596,94568,SH,DFND,1,94568,0,0,
AZUL S A,CMN,05501U106,12689,462253,SH,DFND,3,462253,0,0,
AZURRX BIOPHARMA INC,CMN,05502L105,43,10862,SH,DFND,1,10862,0,0,
AZZ INC,CMN,002474104,1657,34028,SH,DFND,1,34028,0,0,
AZZ INC,CMN,002474104,476,9778,SH,DFND,2,9778,0,0,
AZZ INC,CMN,002474104,279,5723,SH,DFND,6,5723,0,0,
B & G FOODS INC NEW,CMN,05508R106,8782,275729,SH,DFND,1,275729,0,0,
B & G FOODS INC NEW,CMN,05508R106,29,900,SH,DFND,1,900,0,0,Put
B & G FOODS INC NEW,CMN,05508R106,290,9100,SH,DFND,1,9100,0,0,Call
B & G FOODS INC NEW,CMN,05508R106,586,18412,SH,DFND,2,18412,0,0,
B RILEY FINL INC,CMN,05580M108,337,19741,SH,DFND,1,19741,0,0,
B2GOLD CORP,CMN,11777Q209,741,264772,SH,DFND,1,264772,0,0,
B2GOLD CORP,CMN,11777Q209,356,127000,SH,DFND,1,127000,0,0,Call
B2GOLD CORP,CMN,11777Q209,228,81300,SH,DFND,2,81300,0,0,
B2GOLD CORP,CMN,11777Q209,147,52464,SH,DFND,3,52464,0,0,
BABCOCK & WILCOX ENTERPRIS I,CMN,05614L100,360,108059,SH,DFND,1,108059,0,0,
BADGER METER INC,CMN,056525108,2715,55416,SH,DFND,1,55416,0,0,
BADGER METER INC,CMN,056525108,30535,623157,SH,DFND,2,623157,0,0,
BAIDU INC,CMN,056752108,206708,834542,SH,DFND,1,833456,0,1086,
BAIDU INC,CMN,056752108,134768,544100,SH,DFND,1,544100,0,0,Put
BAIDU INC,CMN,056752108,107547,434200,SH,DFND,1,434200,0,0,Call
BAIDU INC,CMN,056752108,36071,145628,SH,DFND,2,145628,0,0,
BAIDU INC,CMN,056752108,21925,88517,SH,DFND,3,88517,0,0,
BAIDU INC,CMN,056752108,354,1429,SH,DFND,5,1429,0,0,
BAIDU INC,CMN,056752108,1093,4412,SH,DFND,6,4412,0,0,
BAIDU INC,CMN,056752108,2179,8797,SH,DFND,7,8797,0,0,
BAKER HUGHES A GE CO,CMN,05722G100,38548,1052653,SH,DFND,1,1049473,0,3180,
BAKER HUGHES A GE CO,CMN,05722G100,4,100,SH,DFND,1,100,0,0,Put
BAKER HUGHES A GE CO,CMN,05722G100,1868,51000,SH,DFND,1,51000,0,0,Call
BAKER HUGHES A GE CO,CMN,05722G100,33569,916684,SH,DFND,2,855789,0,60895,
BAKER HUGHES A GE CO,CMN,05722G100,237,6466,SH,DFND,6,6466,0,0,
BAKER HUGHES A GE CO,CMN,05722G100,704,19211,SH,OTR,"6,2",0,19211,0,
BALCHEM CORP,CMN,057665200,3464,42615,SH,DFND,1,42615,0,0,
BALCHEM CORP,CMN,057665200,405,4984,SH,DFND,2,4984,0,0,
BALCHEM CORP,CMN,057665200,577,7093,SH,DFND,6,7093,0,0,
BALDWIN & LYONS INC,CMN,057755209,408,18073,SH,DFND,1,18073,0,0,
BALL CORP,CMN,058498106,201187,4871349,SH,DFND,1,4871349,0,0,
BALL CORP,CMN,058498106,1524,36900,SH,DFND,1,36900,0,0,Call
BALL CORP,CMN,058498106,99373,2406116,SH,DFND,2,2398098,0,8018,
BALL CORP,CMN,058498106,211,5102,SH,DFND,6,5102,0,0,
BALLARD PWR SYS INC NEW,CMN,058586108,89,18915,SH,DFND,1,18915,0,0,
BANC OF CALIFORNIA INC,CMN,05990K106,10675,514443,SH,DFND,1,514443,0,0,
BANC OF CALIFORNIA INC,CMN,05990K106,1336,64400,SH,DFND,1,64400,0,0,Put
BANCFIRST CORP,CMN,05945F103,537,9456,SH,DFND,1,9456,0,0,
BANCFIRST CORP,CMN,05945F103,1135,19998,SH,DFND,2,19998,0,0,
BANCFIRST CORP,CMN,05945F103,217,3823,SH,DFND,6,3823,0,0,
BANCO BILBAO VIZCAYA ARGENTA,CMN,05946K101,897,100529,SH,DFND,1,55361,0,45168,
BANCO BILBAO VIZCAYA ARGENTA,CMN,05946K101,19438,2179116,SH,DFND,2,2179116,0,0,
BANCO BILBAO VIZCAYA ARGENTA,CMN,05946K101,295,33030,SH,DFND,5,33030,0,0,
BANCO BILBAO VIZCAYA ARGENTA,CMN,05946K101,1655,185586,SH,DFND,6,185586,0,0,
BANCO BRADESCO S A,CMN,059460303,17919,1618728,SH,DFND,1,1618728,0,0,
BANCO BRADESCO S A,CMN,059460303,751,67800,SH,DFND,1,67800,0,0,Put
BANCO BRADESCO S A,CMN,059460303,1583,143000,SH,DFND,1,143000,0,0,Call
BANCO BRADESCO S A,CMN,059460303,12475,1126950,SH,DFND,2,1126950,0,0,
BANCO BRADESCO S A,CMN,059460402,241,22875,SH,DFND,3,22875,0,0,
BANCO BRADESCO S A,CMN,059460303,18002,1626219,SH,DFND,3,1626219,0,0,
BANCO BRADESCO S A,CMN,059460303,1159,104692,SH,DFND,6,104692,0,0,
BANCO DE CHILE,CMN,059520106,1450,15902,SH,DFND,1,15892,0,10,
BANCO DE CHILE,CMN,059520106,396,4345,SH,DFND,2,4345,0,0,
BANCO MACRO SA,CMN,05961W105,17705,150876,SH,DFND,1,150876,0,0,
BANCO MACRO SA,CMN,05961W105,433,3692,SH,DFND,3,3692,0,0,
BANCO SANTANDER BRASIL S A,CMN,05967A107,16054,1836803,SH,DFND,1,1836803,0,0,
BANCO SANTANDER BRASIL S A,CMN,05967A107,36840,4215110,SH,DFND,2,4215110,0,0,
BANCO SANTANDER BRASIL S A,CMN,05967A107,3938,450530,SH,DFND,3,450530,0,0,
BANCO SANTANDER CHILE NEW,CMN,05965X109,1527,51396,SH,DFND,1,51396,0,0,
BANCO SANTANDER CHILE NEW,CMN,05965X109,2523,84919,SH,DFND,2,84919,0,0,
BANCO SANTANDER SA,CMN,05964H105,5976,861093,SH,DFND,1,802591,0,58502,
BANCO SANTANDER SA,CMN,05964H105,568,81900,SH,DFND,1,81900,0,0,Call
BANCO SANTANDER SA,CMN,05964H105,359,51800,SH,DFND,1,51800,0,0,Put
BANCO SANTANDER SA,CMN,05964H105,32786,4724167,SH,DFND,2,4724167,0,0,
BANCO SANTANDER SA,CMN,05964H105,4709,678582,SH,DFND,3,678582,0,0,
BANCO SANTANDER SA,CMN,05964H105,150,21576,SH,DFND,5,21576,0,0,
BANCO SANTANDER SA,CMN,05964H105,1279,184358,SH,DFND,6,184358,0,0,
BANCOLOMBIA S A,CMN,05968L102,6578,143656,SH,DFND,1,143546,0,110,
BANCOLOMBIA S A,CMN,05968L102,6639,144979,SH,DFND,2,144979,0,0,
BANCORP INC DEL,CMN,05969A105,1971,238292,SH,DFND,1,238292,0,0,
BANCORP INC DEL,CMN,05969A105,101,12272,SH,DFND,2,12272,0,0,
BANCORPSOUTH INC,CMN,059692103,10672,332994,SH,DFND,1,332994,0,0,
BANCORPSOUTH INC,CMN,059692103,48735,1520592,SH,DFND,2,1457122,0,63470,
BANK AMER CORP,WTS,060505153,175,224062,SH,DFND,1,224062,0,0,
BANK AMER CORP,CMN,060505682,6738,5177,SH,DFND,1,5177,0,0,
BANK AMER CORP,CMN,060505104,980337,38687340,SH,DFND,1,36782213,0,1905127,
BANK AMER CORP,CMN,060505104,359592,14190700,SH,DFND,1,14190700,0,0,Put
BANK AMER CORP,CMN,060505104,558661,22046600,SH,DFND,1,22046600,0,0,Call
BANK AMER CORP,CMN,060505104,832484,32852563,SH,DFND,2,31570529,0,1282034,
BANK AMER CORP,CMN,060505104,93953,3707700,SH,DFND,2,3371200,0,336500,Put
BANK AMER CORP,CMN,060505104,10159,400888,SH,DFND,3,163605,0,237283,
BANK AMER CORP,CMN,060505104,1595,62961,SH,DFND,5,28061,0,34900,
BANK AMER CORP,CMN,060505104,14950,589984,SH,DFND,6,589984,0,0,
BANK AMER CORP,CMN,060505104,245,9664,SH,OTR,"6,2",0,9664,0,
BANK AMER CORP,CMN,060505104,10390,410012,SH,DFND,7,410012,0,0,
BANK HAWAII CORP,CMN,062540109,13623,163421,SH,DFND,1,163421,0,0,
BANK HAWAII CORP,CMN,062540109,3833,45980,SH,DFND,2,45035,0,945,
BANK MONTREAL QUE,CMN,063671101,32295,426560,SH,DFND,1,426560,0,0,
BANK MONTREAL QUE,CMN,063671101,28961,382521,SH,DFND,2,380051,0,2470,
BANK MONTREAL QUE,CMN,063671101,19593,258794,SH,DFND,3,258794,0,0,
BANK MONTREAL QUE,CMN,063671101,472,6235,SH,DFND,6,6235,0,0,
BANK MUTUAL CORP NEW,CMN,063750103,3143,309613,SH,DFND,1,309613,0,0,
BANK N S HALIFAX,CMN,064149107,15749,245125,SH,DFND,1,245125,0,0,
BANK N S HALIFAX,CMN,064149107,572,8900,SH,DFND,1,8900,0,0,Call
BANK N S HALIFAX,CMN,064149107,244,3800,SH,DFND,1,3800,0,0,Put
BANK N S HALIFAX,CMN,064149107,80155,1247543,SH,DFND,2,1237462,0,10081,
BANK N S HALIFAX,CMN,064149107,13865,215804,SH,DFND,3,215804,0,0,
BANK N S HALIFAX,CMN,064149107,799,12430,SH,DFND,6,12430,0,0,
BANK NEW YORK MELLON CORP,CMN,064058100,195995,3696622,SH,DFND,1,3584363,0,112259,
BANK NEW YORK MELLON CORP,CMN,064058100,2932,55300,SH,DFND,1,55300,0,0,Call
BANK NEW YORK MELLON CORP,CMN,064058100,6161,116200,SH,DFND,1,116200,0,0,Put
BANK NEW YORK MELLON CORP,CMN,064058100,83982,1583974,SH,DFND,2,1557633,0,26341,
BANK NEW YORK MELLON CORP,CMN,064058100,2773,52307,SH,DFND,5,52307,0,0,
BANK NEW YORK MELLON CORP,CMN,064058100,1934,36480,SH,DFND,6,36480,0,0,
BANK NEW YORK MELLON CORP,CMN,064058100,1826,34448,SH,DFND,7,34448,0,0,
BANK OF NT BUTTERFIELD&SON L,CMN,G0772R208,4498,122766,SH,DFND,1,122546,0,220,
BANK OF NT BUTTERFIELD&SON L,CMN,G0772R208,266,7264,SH,DFND,2,7264,0,0,
BANK OF THE OZARKS,CMN,063904106,45864,954507,SH,DFND,1,954507,0,0,
BANK OF THE OZARKS,CMN,063904106,38,800,SH,DFND,1,800,0,0,Put
BANK OF THE OZARKS,CMN,063904106,106,2200,SH,DFND,1,2200,0,0,Call
BANK OF THE OZARKS,CMN,063904106,4440,92399,SH,DFND,2,92399,0,0,
BANK OF THE OZARKS,CMN,063904106,564,11741,SH,DFND,6,11741,0,0,
BANKFINANCIAL CORP,CMN,06643P104,208,13094,SH,DFND,1,13094,0,0,
BANKRATE INC DEL,CMN,06647F102,3611,258834,SH,DFND,1,258834,0,0,
BANKUNITED INC,CMN,06652K103,6990,196516,SH,DFND,1,196516,0,0,
BANKUNITED INC,CMN,06652K103,3840,107970,SH,DFND,2,107970,0,0,
BANNER CORP,CMN,06652V208,5047,82352,SH,DFND,1,82352,0,0,
BANNER CORP,CMN,06652V208,90659,1479424,SH,DFND,2,1420211,0,59213,
BAOZUN INC,CMN,06684L103,4354,132920,SH,DFND,1,132920,0,0,
BAR HBR BANKSHARES,CMN,066849100,205,6537,SH,DFND,1,6537,0,0,
BARCLAYS BANK PLC,CMN,06739H362,288,10843,SH,DFND,1,10843,0,0,
BARCLAYS BK PLC,CMN,06739F119,125,10000,SH,DFND,1,10000,0,0,
BARCLAYS BK PLC,CMN,06740Q260,306,14715,SH,DFND,1,14715,0,0,
BARCLAYS BK PLC,CMN,06738C778,1660,71384,SH,DFND,1,71384,0,0,
BARCLAYS BK PLC,CMN,06738C786,136,25271,SH,DFND,1,25271,0,0,
BARCLAYS BK PLC,CMN,06746L422,1461,37281,SH,DFND,1,37281,0,0,
BARCLAYS BK PLC,CMN,06746L422,97086,2477309,SH,DFND,1,2477309,0,0,Put
BARCLAYS BK PLC,CMN,06746L422,131850,3364375,SH,DFND,1,3364375,0,0,Call
BARCLAYS BK PLC,CMN,06746L422,186,4750,SH,SOLE,1,0,0,4750,
BARCLAYS PLC,CMN,06738E204,1693,163597,SH,DFND,1,163597,0,0,
BARCLAYS PLC,CMN,06738E204,224,21600,SH,DFND,1,21600,0,0,Call
BARCLAYS PLC,CMN,06738E204,401,38700,SH,DFND,1,38700,0,0,Put
BARCLAYS PLC,CMN,06738E204,14961,1445534,SH,DFND,2,1445534,0,0,
BARCLAYS PLC,CMN,06738E204,291,28128,SH,DFND,6,28128,0,0,
BARD C R INC,CMN,067383109,338044,1054741,SH,DFND,1,1054732,0,9,
BARD C R INC,CMN,067383109,801,2500,SH,DFND,1,2500,0,0,Call
BARD C R INC,CMN,067383109,32,100,SH,DFND,1,100,0,0,Put
BARD C R INC,CMN,067383109,29641,92483,SH,DFND,2,89605,0,2878,
BARD C R INC,CMN,067383109,301,940,SH,DFND,6,940,0,0,
BARD C R INC,CMN,067383109,336,1047,SH,DFND,7,1047,0,0,
BARNES & NOBLE ED INC,CMN,06777U101,1037,159225,SH,DFND,1,159225,0,0,
BARNES & NOBLE ED INC,CMN,06777U101,468,71855,SH,DFND,2,71855,0,0,
BARNES & NOBLE INC,CMN,067774109,3143,413566,SH,DFND,1,413566,0,0,
BARNES & NOBLE INC,CMN,067774109,568,74700,SH,DFND,1,74700,0,0,Put
BARNES & NOBLE INC,CMN,067774109,458,60300,SH,DFND,1,60300,0,0,Call
BARNES & NOBLE INC,CMN,067774109,880,115789,SH,DFND,2,115789,0,0,
BARNES GROUP INC,CMN,067806109,6397,90821,SH,DFND,1,90821,0,0,
BARNES GROUP INC,CMN,067806109,656,9314,SH,DFND,2,9314,0,0,
BARNES GROUP INC,CMN,067806109,280,3976,SH,DFND,6,3976,0,0,
BARRACUDA NETWORKS INC,CMN,068323104,9800,404454,SH,DFND,1,404454,0,0,
BARRACUDA NETWORKS INC,CMN,068323104,223,9224,SH,DFND,2,9224,0,0,
BARRETT BILL CORP,CMN,06846N104,2374,553336,SH,DFND,1,553336,0,0,
BARRETT BILL CORP,CMN,06846N104,243,56550,SH,DFND,2,56550,0,0,
BARRETT BUSINESS SERVICES IN,CMN,068463108,619,10943,SH,DFND,1,10943,0,0,
BARRETT BUSINESS SERVICES IN,CMN,068463108,1374,24305,SH,DFND,2,24305,0,0,
BARRICK GOLD CORP,CMN,067901108,49876,3099820,SH,DFND,1,3066134,0,33686,
BARRICK GOLD CORP,CMN,067901108,9537,592700,SH,DFND,1,592700,0,0,Call
BARRICK GOLD CORP,CMN,067901108,6298,391400,SH,DFND,1,391400,0,0,Put
BARRICK GOLD CORP,CMN,067901108,30528,1897331,SH,DFND,2,1888193,0,9138,
BARRICK GOLD CORP,CMN,067901108,8389,521409,SH,DFND,3,521409,0,0,
BARRICK GOLD CORP,CMN,067901108,162,10060,SH,DFND,6,10060,0,0,
BASIC ENERGY SVCS INC NEW,CMN,06985P209,3683,190820,SH,DFND,1,190820,0,0,
BASSETT FURNITURE INDS INC,CMN,070203104,799,21183,SH,DFND,1,21183,0,0,
BAXTER INTL INC,CMN,071813109,186425,2970917,SH,DFND,1,2861083,0,109834,
BAXTER INTL INC,CMN,071813109,132,2100,SH,DFND,1,2100,0,0,Put
BAXTER INTL INC,CMN,071813109,188899,3010346,SH,DFND,2,2839811,0,170535,
BAXTER INTL INC,CMN,071813109,428,6820,SH,DFND,3,6020,0,800,
BAXTER INTL INC,CMN,071813109,302,4820,SH,DFND,5,4820,0,0,
BAXTER INTL INC,CMN,071813109,2926,46637,SH,DFND,6,46637,0,0,
